quote_date,paper,exch,open,high,low,close,volume,value
20130422,GOOGL,Nasdaq,400.30,401.98,387.50,400.06,5465560,4347417522
20130419,GOOGL,Nasdaq,384.58,401.72,383.13,399.94,11307314,8911346022
20130418,GOOGL,Nasdaq,392.68,392.90,380.63,382.96,5015440,3860305098
20130417,GOOGL,Nasdaq,393.38,395.42,389.05,391.28,3925068,3075114788
20130416,GOOGL,Nasdaq,393.30,398.00,391.96,396.69,3292850,2603148164
20130415,GOOGL,Nasdaq,392.98,398.50,388.51,390.96,4780210,3755835578
20130412,GOOGL,Nasdaq,396.00,396.05,391.46,395.02,3115548,2454499114
20130411,GOOGL,Nasdaq,396.44,396.55,392.03,395.19,3652262,2879182258
20130410,GOOGL,Nasdaq,391.46,396.18,388.00,395.09,3896396,3067956778
20130409,GOOGL,Nasdaq,387.75,391.88,386.56,388.82,4256732,3319579088
20130408,GOOGL,Nasdaq,389.38,389.77,384.20,387.43,5447466,4210037210
20130405,GOOGL,Nasdaq,393.03,393.50,388.20,391.52,6700908,5236776706
20130404,GOOGL,Nasdaq,402.12,402.88,395.65,397.54,4834100,3844352708
20130403,GOOGL,Nasdaq,406.73,407.10,400.33,403.10,3390064,2734602688
20130402,GOOGL,Nasdaq,402.27,407.42,402.00,406.52,3930772,3186265598
20130401,GOOGL,Nasdaq,397.50,401.12,396.62,400.60,3497174,2794565498
20130328,GOOGL,Nasdaq,402.00,402.69,396.65,397.09,4382604,3489911056
20130327,GOOGL,Nasdaq,403.34,403.50,400.67,401.33,3826786,3073753048
20130326,GOOGL,Nasdaq,406.75,407.00,403.89,406.21,2293484,1859623786
20130325,GOOGL,Nasdaq,406.20,409.62,403.41,404.82,3341718,2713034018
20130322,GOOGL,Nasdaq,407.37,407.62,404.82,405.15,2829156,2297532980
20130321,GOOGL,Nasdaq,405.64,408.46,404.93,405.63,2731486,2221033744
20130320,GOOGL,Nasdaq,408.42,408.75,405.72,407.35,2808996,2286378762
20130319,GOOGL,Nasdaq,405.62,409.62,403.23,405.66,4086816,3318828104
20130318,GOOGL,Nasdaq,402.50,406.38,400.74,403.89,3445228,2783280692
20130315,GOOGL,Nasdaq,409.25,410.15,406.67,407.15,5531946,4515232734
20130314,GOOGL,Nasdaq,413.50,413.50,408.69,410.77,3209936,2636522650
20130313,GOOGL,Nasdaq,413.95,415.35,411.15,412.65,3180124,2622752328
20130312,GOOGL,Nasdaq,415.36,415.94,411.83,413.81,3929930,3248433228
20130311,GOOGL,Nasdaq,415.85,419.85,415.75,417.41,2980658,2491227526
20130308,GOOGL,Nasdaq,417.25,417.46,412.52,415.76,5082312,4215370790
20130307,GOOGL,Nasdaq,417.03,418.31,414.79,416.30,3806190,3171323696
20130306,GOOGL,Nasdaq,420.51,422.00,414.40,415.69,5520362,4596983926
20130305,GOOGL,Nasdaq,414.46,420.07,414.45,419.30,7809572,6527252988
20130304,GOOGL,Nasdaq,402.65,411.42,402.50,410.75,5413600,4414009296
20130301,GOOGL,Nasdaq,398.90,403.57,398.07,403.10,4233526,3399574924
20130228,GOOGL,Nasdaq,400.55,403.50,400.51,400.60,4180250,3360049094
20130227,GOOGL,Nasdaq,397.40,402.38,395.56,399.89,3815358,3049896566
20130226,GOOGL,Nasdaq,397.50,397.97,392.20,395.06,4277460,3380448466
20130225,GOOGL,Nasdaq,401.15,404.20,395.25,395.38,4489384,3595241594
20130222,GOOGL,Nasdaq,399.63,400.62,396.90,399.86,3885650,3100288946
20130221,GOOGL,Nasdaq,399.00,402.73,395.61,397.76,6785178,5410488390
20130220,GOOGL,Nasdaq,402.65,404.49,395.90,396.23,5380758,4298504156
20130219,GOOGL,Nasdaq,398.00,403.50,397.64,403.43,5644168,4528697686
20130215,GOOGL,Nasdaq,393.70,396.63,393.54,396.44,5348386,4227928904
20130214,GOOGL,Nasdaq,389.87,394.37,388.88,393.91,2966892,2327557578
20130213,GOOGL,Nasdaq,390.06,392.68,389.99,391.43,2351402,1839655364
